session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
3,3,1,qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,519757770,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,1200.0,0,0.5,2,2.0,1,0.0,0.0
4,4,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1824846161,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,9.0,0,0.0,2,2.0,1,0.0,0.0
4,4,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1824846161,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,1997.0,0,1.0,2,2.0,1,0.0,0.0
4,4,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1824846161,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1203.0,0,0.0,2,2.0,1,0.0,0.0
4,4,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1824846161,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-803.0,0,0.0,2,2.0,1,0.0,0.0
5,5,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1782464683,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,24.0,0,0.0,2,2.0,1,0.0,0.0
5,5,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1782464683,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-2008.0,0,0.5,2,2.0,1,0.0,0.0
5,5,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1782464683,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1808.0,0,0.0,2,2.0,1,0.0,0.0
5,5,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1782464683,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,3792.0,0,0.5,2,2.0,1,0.0,0.0
6,6,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,2069178213,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-303.0,0,0.0,2,2.0,1,0.0,0.0
6,6,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,2069178213,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-291.0,0,0.0,2,2.0,1,0.0,0.0
6,6,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,2069178213,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,1497.0,0,1.0,2,2.0,1,0.0,0.0
6,6,0,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,2069178213,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-903.0,0,0.0,2,2.0,1,0.0,0.0
7,7,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,1429299963,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-603.0,0,0.0,2,2.0,1,0.0,0.0
7,7,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,1429299963,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-291.0,0,0.0,2,2.0,1,0.0,0.0
7,7,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,1429299963,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,297.0,0,0.5,2,2.0,1,0.0,0.0
7,7,1,qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,1429299963,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,597.0,0,0.5,2,2.0,1,0.0,0.0
8,8,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,47942026,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-2600.0,0,0.0,2,2.0,1,0.0,0.0
8,8,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,47942026,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,3500.0,0,0.5,2,2.0,1,0.0,0.0
8,8,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,47942026,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1700.0,0,0.0,2,2.0,1,0.0,0.0
8,8,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,47942026,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,800.0,0,0.5,2,2.0,1,0.0,0.0
9,9,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,1040927496,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1802.0,0,0.0,2,2.0,1,0.0,0.0
9,9,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,1040927496,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,1998.0,0,0.5,2,2.0,1,0.0,0.0
9,9,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,1040927496,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,6.0,0,0.0,2,2.0,1,0.0,0.0
9,9,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,1040927496,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-202.0,0,0.5,2,2.0,1,0.0,0.0
10,10,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1020834272,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-603.0,0,0.0,2,2.0,1,0.0,0.0
10,10,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1020834272,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-903.0,0,0.0,2,2.0,1,0.0,0.0
10,10,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1020834272,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,9.0,0,0.0,2,2.0,1,0.0,0.0
10,10,0,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1020834272,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1497.0,0,1.0,2,2.0,1,0.0,0.0
11,11,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1227162321,0,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,9.0,0,0.0,2,2.0,1,0.0,0.0
11,11,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1227162321,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,7097.0,0,1.0,2,2.0,1,0.0,0.0
11,11,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1227162321,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-3103.0,0,0.0,2,2.0,1,0.0,0.0
11,11,1,qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1227162321,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-4003.0,0,0.0,2,2.0,1,0.0,0.0
12,12,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,1087027310,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,293.0,0,0.5,2,2.0,1,0.0,0.0
12,12,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,1087027310,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-591.0,0,0.0,2,2.0,1,0.0,0.0
12,12,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,1087027310,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,593.0,0,0.5,2,2.0,1,0.0,0.0
12,12,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,1087027310,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-295.0,0,0.0,2,2.0,1,0.0,0.0
13,13,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,347977514,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1395.0,0,1.0,2,2.0,1,0.0,0.0
13,13,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,347977514,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-705.0,0,0.0,2,2.0,1,0.0,0.0
13,13,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,347977514,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-705.0,0,0.0,2,2.0,1,0.0,0.0
13,13,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b,347977514,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,15.0,0,0.0,2,2.0,1,0.0,0.0
14,14,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1831224160,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1197.0,0,0.5,2,2.0,1,0.0,0.0
14,14,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1831224160,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-799.0,0,0.0,2,2.0,1,0.0,0.0
14,14,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1831224160,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,397.0,0,0.5,2,2.0,1,0.0,0.0
14,14,0,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1831224160,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-795.0,0,0.0,2,2.0,1,0.0,0.0
15,15,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1563463693,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-3501.0,0,0.0,2,2.0,1,0.0,0.0
15,15,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1563463693,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,3.0,0,0.0,2,2.0,1,0.0,0.0
15,15,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1563463693,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,4599.0,0,1.0,2,2.0,1,0.0,0.0
15,15,1,qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b,1563463693,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1101.0,0,0.0,2,2.0,1,0.0,0.0
16,16,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,1001207382,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1203.0,0,0.0,2,2.0,1,0.0,0.0
16,16,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,1001207382,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,9.0,0,0.0,2,2.0,1,0.0,0.0
16,16,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,1001207382,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,897.0,0,0.5,2,2.0,1,0.0,0.0
16,16,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,1001207382,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,297.0,0,0.5,2,2.0,1,0.0,0.0
17,17,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,2049704132,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-2802.0,0,0.0,2,2.0,1,0.0,0.0
17,17,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,2049704132,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-2102.0,0,0.0,2,2.0,1,0.0,0.0
17,17,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,2049704132,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,6.0,0,0.0,2,2.0,1,0.0,0.0
17,17,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,2049704132,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,4898.0,0,1.0,2,2.0,1,0.0,0.0
18,18,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,463984305,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-600.0,0,0.0,2,2.0,1,0.0,0.0
18,18,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,463984305,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-500.0,0,0.0,2,2.0,1,0.0,0.0
18,18,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,463984305,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,400.0,0,0.5,2,2.0,1,0.0,0.0
18,18,0,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,463984305,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,700.0,0,0.5,2,2.0,1,0.0,0.0
19,19,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1609461039,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1200.0,0,0.0,2,2.0,1,0.0,0.0
19,19,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1609461039,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,2000.0,0,1.0,2,2.0,1,0.0,0.0
19,19,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1609461039,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-400.0,0,0.0,2,2.0,1,0.0,0.0
19,19,1,qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1609461039,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-400.0,0,0.0,2,2.0,1,0.0,0.0
20,20,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1337504074,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,3194.0,0,1.0,2,2.0,1,0.0,0.0
20,20,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1337504074,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-790.0,0,0.0,2,2.0,1,0.0,0.0
20,20,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1337504074,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1606.0,0,0.0,2,2.0,1,0.0,0.0
20,20,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1337504074,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-798.0,0,0.0,2,2.0,1,0.0,0.0
21,21,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,866385952,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1196.0,0,0.5,2,2.0,1,0.0,0.0
21,21,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,866385952,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,896.0,0,0.5,2,2.0,1,0.0,0.0
21,21,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,866385952,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-2104.0,0,0.0,2,2.0,1,0.0,0.0
21,21,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,866385952,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,12.0,0,0.0,2,2.0,1,0.0,0.0
22,22,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,1772179807,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1000.0,0,0.5,2,2.0,1,0.0,0.0
22,22,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,1772179807,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-300.0,0,0.0,2,2.0,1,0.0,0.0
22,22,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,1772179807,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,100.0,0,0.5,2,2.0,1,0.0,0.0
22,22,0,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,1772179807,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-800.0,0,0.0,2,2.0,1,0.0,0.0
23,23,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,2083804960,0,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,15.0,0,0.0,2,2.0,1,0.0,0.0
23,23,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,2083804960,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,11995.0,0,1.0,2,2.0,1,0.0,0.0
23,23,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,2083804960,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-6005.0,0,0.0,2,2.0,1,0.0,0.0
23,23,1,qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,2083804960,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-6005.0,0,0.0,2,2.0,1,0.0,0.0
